"id","idCommentaireOriginal","texte","type"
1761,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
1762,1761,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1763,1762,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1764,1761,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1765,1764,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1766,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
1767,1766,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1768,1767,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1769,1766,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1770,1769,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1771,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
1772,1771,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1773,1772,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1774,1771,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1775,1774,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1776,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
1777,1776,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1778,1777,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1779,1776,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1780,1779,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1781,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
1782,1781,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1783,1782,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1784,1781,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1785,1784,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1786,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
1787,1786,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1788,1787,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1789,1786,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1790,1789,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1791,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
1792,1791,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1793,1792,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1794,1791,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1795,1794,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1796,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
1797,1796,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1798,1797,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1799,1796,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1800,1799,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1801,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
1802,1801,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1803,1802,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1804,1801,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1805,1804,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1806,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
1807,1806,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1808,1807,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1809,1806,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1810,1809,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1811,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
1812,1811,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1813,1812,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1814,1811,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1815,1814,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1816,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
1817,1816,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1818,1817,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1819,1816,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1820,1819,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1821,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
1822,1821,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1823,1822,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1824,1821,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1825,1824,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1826,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
1827,1826,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1828,1827,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1829,1826,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1830,1829,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1831,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
1832,1831,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1833,1832,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1834,1831,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1835,1834,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1836,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
1837,1836,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1838,1837,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1839,1836,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1840,1839,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1841,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
1842,1841,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1843,1842,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1844,1841,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1845,1844,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1846,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
1847,1846,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1848,1847,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1849,1846,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1850,1849,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1851,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
1852,1851,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1853,1852,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1854,1851,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1855,1854,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1856,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
1857,1856,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1858,1857,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1859,1856,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1860,1859,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1861,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
1862,1861,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1863,1862,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1864,1861,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1865,1864,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1866,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
1867,1866,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1868,1867,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1869,1866,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1870,1869,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1871,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
1872,1871,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1873,1872,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1874,1871,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1875,1874,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1876,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
1877,1876,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1878,1877,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
1879,1876,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1880,1879,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1881,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
1882,1881,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1883,1882,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1884,1881,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1885,1884,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1886,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
1887,1886,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
1888,1887,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
1889,1886,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
1890,1889,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
